key,mean,std,max,min,25,50,75,game,model,agent,n_trains,processing,target_update,frame_skip,update_frequency,batch_size,gamma,initial_learning_rate,annealing,optimizer,loss_function,weight_decay,layer_sizes,num_parameters
11522851083693109,-330.57,99.83,-159.0,-923.0,-381.0,-316.0,-260.0,MountainCar-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64]
8325180859110637,-667.47,450.71,-127.0,-3087.0,-883.0,-540.0,-361.0,MountainCar-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32]
6424174952040334,-634.73,402.22,-111.0,-2341.0,-787.25,-546.5,-349.5,MountainCar-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-16]
5426623507040934,-584.62,347.47,-131.0,-2104.0,-737.0,-513.0,-320.5,MountainCar-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32-16]
5408878017863374,-392.24,168.77,-122.0,-1123.0,-472.5,-370.0,-269.0,MountainCar-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32],59014
5695020337248076,-393.12,161.26,-117.0,-944.0,-481.5,-365.5,-278.75,MountainCar-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32],29638
9874670030838713,-571.04,343.37,-140.0,-2108.0,-755.5,-484.5,-347.5,MountainCar-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32],14819
9750233206401977,-337.95,139.88,-159.0,-1629.0,-383.75,-306.5,-255.25,MountainCar-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32]
5070172673159665,-591.29,297.75,-142.0,-2149.0,-694.25,-516.5,-391.5,MountainCar-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32]
0798664207601697,-781.85,405.67,-237.0,-3088.0,-916.25,-715.0,-533.0,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-64]
38187773695048755,-668.13,332.37,-144.0,-2084.0,-813.5,-593.0,-446.25,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32-16]
6797438838175924,-806.69,422.96,-189.0,-2435.0,-961.75,-752.0,-513.75,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32],24995
5381534968980484,-834.66,476.63,-217.0,-3747.0,-1010.0,-725.0,-516.0,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32]
10450651256697097,-899.4,506.04,-257.0,-2841.0,-1090.5,-774.0,-536.0,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32]
005056270780213867,-639.41,303.16,-171.0,-2040.0,-786.0,-563.0,-426.0,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-64],104070
019070991952899963,-457.6,239.31,-148.0,-1618.0,-567.25,-394.0,-295.0,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32]
8325099851999462,-695.74,323.7,-155.0,-1838.0,-836.0,-642.0,-463.0,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64]
8601930801851816,-784.05,396.32,-239.0,-2474.0,-902.5,-686.5,-514.0,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-64-32]
2681068735797928,-735.68,356.0,-259.0,-2472.0,-882.25,-655.5,-486.75,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32-64]
18342741876131352,-836.4,439.38,-181.0,-3387.0,-995.0,-752.0,-536.0,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32-16]
0635088055276889,-837.69,391.86,-238.0,-2075.0,-1035.0,-765.0,-523.5,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-128-64-32]
2514673229337706,-821.95,358.36,-194.0,-2246.0,-1016.0,-770.0,-548.0,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128]
03616011365410243,-613.99,310.42,-163.0,-2200.0,-738.25,-536.5,-406.75,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32-16]
6280464526282533,-807.02,377.31,-178.0,-2733.0,-1000.5,-725.0,-545.5,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-64-32]
7596049809901593,-152.06,74.84,-69.0,-639.0,-174.5,-132.0,-105.5,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-64]
1610282705499515,-704.81,372.62,-238.0,-2906.0,-856.0,-623.0,-452.0,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16]
38324053825158855,-1273.18,697.45,-241.0,-4655.0,-1577.5,-1093.0,-789.25,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-64],52035
6399253079938981,-585.08,265.25,-160.0,-1489.0,-751.0,-538.0,-379.0,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-16],48838
7953559762544207,-845.82,407.67,-249.0,-2240.0,-1095.75,-739.5,-558.75,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32-16]
24278407527882429,-255.91,127.49,-94.0,-804.0,-301.0,-221.0,-168.5,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64]
3210181952150022,-763.06,340.41,-123.0,-1670.0,-980.5,-678.0,-510.75,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-128-64-32]
04355564195481931,-197.2,80.54,-81.0,-627.0,-230.0,-180.0,-139.0,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128]
890835960799109,-854.98,376.38,-209.0,-2336.0,-1090.0,-813.0,-584.5,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-16],24419
7936805248091133,-875.41,460.41,-201.0,-2455.0,-1098.5,-808.5,-500.5,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-16]
2692721618320272,-708.33,353.32,-189.0,-2049.0,-860.0,-640.0,-442.0,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16]
8271990807361751,-841.87,426.82,-174.0,-2609.0,-1039.5,-742.0,-561.0,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32],49990
